"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"8763","log_lik[3,14,71]",2.12431395455772,2.5939935853673,1.31717093210229,0.867730338918462,-0.545155404529127,3.26685303501786,1.00101272562315,7501.99424064858,4360.07482522363
"8764","log_lik[1,15,71]",1.64071765355887,2.18585008063695,1.73538375180855,1.32154159792407,-1.81228483440612,3.28111180665605,1.00071953319819,9173.78158983119,3809.88755807288
"8765","log_lik[2,15,71]",2.52385014912017,2.9213851931272,1.04628267357395,0.511467521792224,0.400805118576358,3.31774878040814,1.00033891343539,6137.75738852154,3513.53827774504
"8766","log_lik[3,15,71]",2.75590052613964,3.05153597431779,0.787112197001813,0.336284269655689,1.17272311544204,3.32629087177909,1.00150215656127,2232.45271406357,1784.66686956755
"8767","log_lik[1,16,71]",1.52460250310347,1.81853655115056,0.74076004115486,0.300982702615685,-0.0345815455317868,2.06222460400467,1.0005992215242,2315.10143696613,2532.28570900258
"8768","log_lik[2,16,71]",0.0604691470866815,0.549127085668687,1.83901611719257,1.60856712518383,-3.61938008615481,2.00449868843287,1.00116860807019,12511.0116657624,4144.08717948731
"8769","log_lik[3,16,71]",-0.453297747853962,0.104958894868085,2.24684029151728,1.85851131564062,-4.79125164829877,1.95254219762877,1.00076779143155,7022.66580886896,3364.16795051512
"8770","log_lik[1,17,71]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8771","log_lik[2,17,71]",0.7819697077202,0.904591146100771,0.924781155785962,1.09485851075636,-0.834894638540526,2.06577236322281,1.00247407835065,4457.06482693627,2550.08410740756
"8772","log_lik[3,17,71]",1.2741035611224,1.68159358483349,1.09398821973529,0.570951988674313,-0.975894242362441,2.13302810608088,1.00086466114427,6499.11268602375,4092.86267088862
"8773","log_lik[1,18,71]",-0.638563205844135,-0.155778573425866,2.67658238703864,2.46912673270477,-5.82725321949662,2.7508945256666,1.00329409338198,13293.3497269083,3695.74547467557
"8774","log_lik[2,18,71]",2.02003021119822,2.43997426483409,1.21288357175026,0.904716287559874,-0.611901955055254,3.150261354553,1.00087611498088,3216.17089987557,2605.5029217147
"8775","log_lik[3,18,71]",2.71443480254041,2.97798432828305,0.690627213999728,0.230956345014693,1.28761593501985,3.1812421673125,0.999577541359859,5979.34687546671,4271.66031861101
"8776","log_lik[1,19,71]",2.18443246043668,2.67577859728787,1.38491488794955,0.907932019122089,-0.628393395237668,3.37659483793644,1.00065136554638,9018.89969470678,4058.91744664649
"8777","log_lik[2,19,71]",-32.9482429600509,-32.4349200874796,8.53245545122123,8.44756138873869,-47.660016523512,-19.7505758946429,1.00194063085056,10937.2709619235,3754.64439906728
"8778","log_lik[3,19,71]",2.78262535213406,3.11882077035072,0.872507460462368,0.35401697280543,1.05684426902351,3.40145487272543,1.00064816689082,3146.13221805189,3125.11909809263
"8779","log_lik[1,20,71]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8780","log_lik[2,20,71]",2.44103132452998,2.87475873903532,1.18148369220661,0.684823722278035,0.0495057872723358,3.40828344355682,1.00092930340504,6327.55632472918,4033.75342531776
"8781","log_lik[3,20,71]",3.10327241817337,3.26106461188971,0.485445839109579,0.18035825885917,2.16432562139491,3.42729102844426,0.999852615514361,4428.63706449059,5157.60023028395
"8782","log_lik[1,21,71]",0.487420254247348,0.808865579506839,0.813122822205043,0.386121633312938,-1.22872874344476,1.11412649324249,1.00099864295511,2672.39812312564,2664.61159766714
