"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"15405","log_lik[2,1,127]",0.597360975598353,1.07635637664866,1.38217418218911,0.873572978929193,-2.16283577463638,1.75164345987933,1.00008850465898,8192.17776790635,4178.48317595524
"15406","log_lik[3,1,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15407","log_lik[1,2,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15408","log_lik[2,2,127]",0.775737545818721,1.23021929478846,1.24190970390069,0.73871322241362,-1.74643206416619,1.79454743772123,1.00038548978681,6750.42221727131,4360.66931218271
"15409","log_lik[3,2,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15410","log_lik[1,3,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15411","log_lik[2,3,127]",0.473515395804734,0.725697492597244,0.681757876108081,0.302323608548115,-0.848778975030058,0.967268970155138,1.00149330811262,2028.56830848547,2018.98509925507
"15412","log_lik[3,3,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15413","log_lik[1,4,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15414","log_lik[2,4,127]",0.785732466904798,1.18539485844391,1.07882076931824,0.579901365936279,-1.4522445457725,1.63198290879454,0.999824381653042,4593.99304641256,3475.71191512892
"15415","log_lik[3,4,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15416","log_lik[1,5,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15417","log_lik[2,5,127]",0.805305297405394,1.09510523567369,0.681963887142334,0.20320156442051,-0.623820162619622,1.25360634872294,0.999964644344927,7014.29839300009,4635.9323106733
"15418","log_lik[3,5,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15419","log_lik[1,6,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15420","log_lik[2,6,127]",0.388652916365537,0.801032584327414,0.989545866098411,0.412162277824388,-1.60601046094625,1.11308469958114,0.999960387406439,6874.41232163979,3957.32476455684
"15421","log_lik[3,6,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15422","log_lik[1,7,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15423","log_lik[2,7,127]",1.12735870049669,1.48406861039841,0.959331891463727,0.471556468996176,-0.80738367936186,1.84941929028249,1.00011111705637,5395.65975724925,4726.02273607884
"15424","log_lik[3,7,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15425","log_lik[1,8,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15426","log_lik[2,8,127]",0.334810929225668,0.685657610843708,0.9129242184884,0.455454615767627,-1.5889156533897,1.0356902742623,1.00005623994491,4925.90719305187,4008.89953774802
"15427","log_lik[3,8,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15428","log_lik[1,9,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15429","log_lik[2,9,127]",-0.0339014509739952,0.427716648028811,1.77246079978065,1.5142960902011,-3.50888574586994,1.77655898837685,1.00057952226555,10733.9773739213,3871.64714350544
"15430","log_lik[3,9,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15431","log_lik[1,10,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15432","log_lik[2,10,127]",0.282428880313822,0.605237191515996,0.83182425101712,0.400936953051509,-1.43387180961936,0.913708135302132,1.00037425532422,2515.29721010574,2447.78471961425
"15433","log_lik[3,10,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15434","log_lik[1,11,127]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15435","log_lik[2,11,127]",1.01499434422386,1.27533362046635,0.65740177130431,0.237672577275436,-0.272151117436312,1.46453361530837,1.00092122649409,5229.83972631128,4177.47101374634
